Horizontal_Distance_To_Roadways,Soil_Type22,Soil_Type23,Soil_Type29,Horizontal_Distance_To_Fire_Points,Slope,Wilderness_Area4,Soil_Type39,Soil_Type38,Soil_Type2,Soil_Type40,Soil_Type4
4583,0,0,1,680,12,0,0,0,0,0,0
1657,0,0,1,5257,5,0,0,0,0,0,0
4462,0,0,0,1567,8,0,0,0,0,0,0
1506,0,0,0,390,12,0,0,0,0,0,0
703,1,0,0,849,9,0,0,0,0,0,0
1866,0,1,0,1760,14,0,0,0,0,0,0
5432,0,0,1,1215,9,0,0,0,0,0,0
4158,0,1,0,2311,16,0,0,0,0,0,0
1412,0,0,1,2230,9,0,0,0,0,0,0
3649,0,0,0,1321,18,0,1,0,0,0,0
5000,0,0,0,3102,12,0,0,0,0,1,0
3420,0,0,0,3620,8,0,0,0,0,0,0
470,0,1,0,630,8,0,0,0,0,0,0
1476,1,0,0,2403,11,0,0,0,0,0,0
1719,0,0,0,170,10,0,0,0,0,0,1
4128,0,0,0,5550,10,0,0,0,0,0,0
212,0,0,0,1761,30,0,0,0,0,0,0
1388,0,1,0,1728,14,0,0,0,0,0,0
4545,1,0,0,2143,15,0,0,0,0,0,0
600,0,0,0,1672,1,0,0,0,0,0,0
2387,0,0,0,997,17,0,0,0,0,0,0
3215,0,0,1,5047,9,0,0,0,0,0,0
859,0,0,0,1987,22,0,0,0,0,0,0
1959,0,0,0,858,16,0,0,0,0,0,0
1544,0,0,0,618,11,0,0,0,0,0,0
787,0,0,0,534,22,1,0,0,0,0,0
902,0,0,1,2101,14,0,0,0,0,0,0
376,1,0,0,1867,14,0,0,0,0,0,0
5673,0,0,0,2359,11,0,0,0,0,0,0
4212,0,1,0,1667,3,0,0,0,0,0,0
1740,0,0,1,1478,6,0,0,0,0,0,0
1902,0,0,0,3283,7,0,0,1,0,0,0
5326,0,0,1,1103,3,0,0,0,0,0,0
5653,0,0,1,646,10,0,0,0,0,0,0
2310,0,0,0,853,15,0,0,0,0,0,0
2731,0,0,0,437,16,0,0,0,0,0,0
2967,0,0,0,451,19,0,0,0,0,0,0
793,0,0,0,674,16,0,0,0,0,0,0
1379,0,0,0,1019,7,0,0,0,0,0,0
6140,0,0,1,3283,8,0,0,0,0,0,0
4107,0,0,1,2340,13,0,0,0,0,0,0
6703,0,0,1,2746,8,0,0,0,0,0,0
752,0,0,0,781,12,0,0,0,0,0,0
2854,0,0,0,875,11,0,0,0,0,0,0
1126,0,0,0,819,5,1,0,0,0,0,0
2093,0,0,0,6242,5,0,0,0,0,0,0
1167,0,0,0,1273,10,1,0,0,0,0,0
5548,0,0,0,655,13,0,0,1,0,0,0
3466,0,0,0,2170,22,0,0,0,0,0,0
277,0,0,1,1537,24,0,0,0,0,0,0
3844,0,0,0,3234,15,0,0,0,0,0,0
5880,0,0,1,4567,13,0,0,0,0,0,0
5968,0,1,0,1530,8,0,0,0,0,0,0
4824,0,0,1,1999,14,0,0,0,0,0,0
5220,0,0,0,1172,12,0,0,0,0,0,0
5990,0,0,1,3090,18,0,0,0,0,0,0
1448,0,0,0,1664,17,0,0,0,0,0,0
218,0,1,0,2630,16,0,0,0,0,0,0
2071,0,1,0,4027,13,0,0,0,0,0,0
2492,0,1,0,3721,8,0,0,0,0,0,0
872,0,0,0,1310,26,0,0,0,0,0,0
2420,0,0,0,1064,19,0,0,0,0,0,0
5813,0,0,1,918,13,0,0,0,0,0,0
1329,0,0,0,1848,19,0,0,0,0,0,0
285,0,0,0,874,17,1,0,0,0,0,0
384,0,0,0,870,26,1,0,0,0,0,0
430,0,0,0,1364,10,0,0,0,0,0,0
3095,0,0,1,5159,7,0,0,0,0,0,0
1705,0,0,0,1396,10,0,0,0,0,0,0
1374,0,0,0,1261,22,0,0,0,0,0,0
1500,0,0,0,2629,15,0,0,0,0,0,0
1878,0,0,0,932,19,0,0,0,0,0,0
1476,0,0,0,1290,13,0,0,0,0,0,0
3248,0,0,0,875,13,0,0,0,0,0,0
474,0,0,0,3520,18,0,0,0,0,0,0
3026,0,0,0,552,19,0,0,0,0,0,0
4419,0,0,1,3550,15,0,0,0,0,0,0
1890,0,0,0,2227,25,0,0,0,0,0,0
787,0,0,0,2067,11,0,0,0,0,0,0
3373,0,0,0,5733,17,0,0,0,0,0,0
5107,0,0,0,3065,6,0,0,0,0,0,0
1019,0,0,0,1332,14,0,0,0,1,0,0
684,0,0,0,1719,20,0,0,0,0,0,0
2759,0,0,0,942,12,0,0,0,0,0,0
2496,0,0,0,2613,15,0,0,0,0,0,0
5461,0,0,0,3046,17,0,0,0,0,0,0
4108,0,1,0,1589,3,0,0,0,0,0,0
760,0,0,0,631,21,0,0,0,0,0,0
750,0,0,0,664,10,1,0,0,1,0,0
789,0,0,0,866,17,0,0,0,0,0,0
2160,0,0,0,1153,15,0,0,0,0,0,0
2617,0,0,0,2724,15,0,0,0,0,0,0
2792,0,0,0,4478,16,0,0,0,0,0,0
891,0,0,0,4439,15,0,0,0,0,0,0
365,0,0,0,1560,17,0,0,0,0,0,0
874,0,0,0,402,32,0,0,0,0,0,0
3291,0,0,1,5777,20,0,0,0,0,0,0
3004,0,1,0,1182,5,0,0,0,0,0,0
1382,0,0,0,902,15,0,0,0,0,0,0
2941,1,0,0,3441,12,0,0,0,0,0,0
4155,0,0,0,1680,4,0,0,0,0,0,0
1651,0,0,1,2635,2,0,0,0,0,0,0
3087,0,0,0,365,15,0,0,0,0,0,0
1889,0,0,0,285,19,0,0,0,0,0,0
4555,0,0,0,371,16,0,0,0,0,0,0
1637,0,0,0,3730,16,0,0,1,0,0,0
5502,0,0,1,4084,16,0,0,0,0,0,0
376,0,0,0,949,9,1,0,0,0,0,0
1860,0,0,0,2252,21,0,1,0,0,0,0
2470,0,0,0,2207,14,0,0,0,1,0,0
3505,0,0,0,5320,7,0,0,0,0,0,0
1620,0,0,0,2773,4,0,0,0,0,0,0
2164,0,0,0,2136,21,0,0,0,0,0,0
1978,0,0,0,2079,30,0,0,0,0,0,0
1879,0,0,0,2255,19,0,1,0,0,0,0
3130,0,0,0,1140,13,0,0,0,0,0,0
1818,0,0,0,1914,20,0,1,0,0,0,0
886,0,0,1,2040,9,0,0,0,0,0,0
379,0,0,0,1190,20,1,0,0,0,0,0
750,0,0,0,1036,30,0,0,0,0,0,0
1470,0,0,0,752,22,0,0,0,0,0,0
4414,0,0,0,1900,8,0,0,0,0,0,0
1209,0,0,0,1794,23,0,0,0,0,0,0
1728,0,0,0,2117,21,0,0,0,0,0,0
570,0,1,0,532,16,0,0,0,0,0,0
430,0,0,0,1256,13,1,0,0,0,0,0
631,0,0,0,30,20,1,0,0,1,0,0
497,0,0,0,469,21,1,0,0,0,0,0
5370,0,0,0,2952,19,0,0,0,0,0,0
2224,0,0,0,1797,21,0,0,0,0,0,0
6672,0,0,1,3022,6,0,0,0,0,0,0
631,0,0,0,895,21,0,0,0,0,0,1
376,1,0,0,760,24,0,0,0,0,0,0
2996,0,0,0,685,11,0,0,0,0,0,0
2975,0,0,1,2167,11,0,0,0,0,0,0
268,0,0,0,2058,12,0,0,0,0,0,0
711,0,1,0,3290,4,0,0,0,0,0,0
2902,0,1,0,2255,1,0,0,0,0,0,0
1087,0,0,0,816,27,1,0,0,0,0,0
2782,0,0,1,5947,14,0,0,0,0,0,0
4191,0,0,0,3032,10,0,0,0,0,0,0
700,0,0,0,4032,20,0,0,0,0,0,0
600,0,0,0,1233,32,0,0,0,0,0,1
3449,1,0,0,1123,10,0,0,0,0,0,0
1380,0,0,0,270,19,1,0,0,0,0,0
5346,1,0,0,2524,7,0,0,0,0,0,0
390,0,1,0,2190,12,0,0,0,0,0,0
1907,0,0,0,2605,12,0,0,0,0,0,0
4422,0,0,1,1095,17,0,0,0,0,0,0
2877,0,1,0,618,4,0,0,0,0,0,0
1323,0,0,0,782,24,1,0,0,0,0,0
1784,0,0,1,1338,14,0,0,0,0,0,0
3683,0,0,1,1812,9,0,0,0,0,0,0
2488,0,0,0,1833,25,0,0,0,0,0,0
830,0,0,0,902,23,1,0,0,0,0,0
4760,0,0,0,2796,14,0,0,0,0,0,0
426,0,0,0,1381,4,0,0,0,0,0,0
3032,0,0,0,1739,14,0,0,1,0,0,0
2262,0,0,0,2184,5,0,0,0,0,0,0
408,0,0,0,1201,6,0,0,0,0,0,0
1463,0,0,0,1879,16,0,0,0,0,0,0
1604,0,0,0,2621,21,0,0,0,0,0,0
2580,0,0,0,1570,14,0,0,0,0,0,0
2466,1,0,0,808,41,0,0,0,0,0,0
1276,0,0,0,2240,8,0,0,0,0,0,0
1183,0,0,0,960,17,0,0,0,0,0,0
4939,0,0,1,1155,5,0,0,0,0,0,0
2382,0,1,0,408,5,0,0,0,0,0,0
2032,0,0,0,2375,9,0,0,0,0,0,0
3287,0,0,0,2989,11,0,0,0,0,0,0
2554,0,0,1,1071,16,0,0,0,0,0,0
1563,0,0,0,726,19,1,0,0,0,0,0
1471,0,0,0,1465,29,0,0,0,0,0,0
1831,0,0,0,1008,14,0,0,0,0,0,0
3586,0,0,0,1742,10,0,1,0,0,0,0
577,0,0,0,350,16,0,0,0,0,0,0
4906,0,0,1,553,11,0,0,0,0,0,0
997,0,0,0,1486,19,0,0,0,0,0,0
1631,0,0,0,1477,24,0,0,0,0,0,0
3095,0,0,0,1112,18,0,0,0,0,0,0
1673,0,0,0,1261,20,0,0,0,0,0,0
2163,1,0,0,914,18,0,0,0,0,0,0
4790,0,0,0,6141,6,0,0,0,0,0,0
4690,0,0,0,402,21,0,0,0,0,0,0
3638,0,1,0,3278,12,0,0,0,0,0,0
1463,0,0,0,2396,5,0,0,0,0,0,0
5350,0,0,1,1231,7,0,0,0,0,0,0
2713,0,1,0,1276,9,0,0,0,0,0,0
2525,0,0,0,484,9,0,0,0,0,0,0
755,0,0,0,1405,5,0,0,0,0,0,0
3896,0,0,0,2259,16,0,0,0,0,0,0
2221,0,0,0,774,16,0,0,0,0,0,0
2168,0,0,0,1518,24,0,0,0,0,1,0
4595,0,1,0,4395,16,0,0,0,0,0,0
5317,0,0,0,4217,13,0,0,0,0,0,0
1566,0,0,1,1804,7,0,0,0,0,0,0
2720,0,0,0,2423,8,0,0,0,0,0,0
1356,0,1,0,2701,2,0,0,0,0,0,0
120,0,0,0,882,37,1,0,0,0,0,0
782,0,0,0,443,10,0,0,0,0,0,0
1092,0,0,0,859,26,0,0,0,0,0,0
2992,1,0,0,408,2,0,0,0,0,0,0
1602,0,0,0,1259,29,0,0,0,0,0,0
752,1,0,0,849,4,0,0,0,0,0,0
2279,0,0,0,467,15,0,0,0,0,0,0
630,0,0,0,760,17,1,0,0,0,0,0
1060,0,0,1,2202,10,0,0,0,0,0,0
2420,0,0,0,342,20,0,1,0,0,0,0
3316,0,0,0,2414,17,0,0,0,0,0,0
5295,0,0,0,6457,6,0,0,0,0,0,0
3091,0,0,0,3553,12,0,0,0,0,0,0
684,1,0,0,750,16,0,0,0,0,0,0
3997,0,0,0,268,17,0,0,0,0,0,0
1968,0,0,0,1681,10,0,0,0,0,0,0
808,0,0,0,532,21,1,0,0,0,0,0
1302,0,0,0,2521,14,0,0,0,0,0,0
2837,0,0,0,2128,23,0,0,0,0,0,0
3368,0,0,0,2512,17,0,0,0,0,0,0
1641,0,1,0,2536,18,0,0,0,0,0,0
1307,0,0,1,1514,11,0,0,0,0,0,0
3611,0,0,1,1442,5,0,0,0,0,0,0
926,0,0,0,949,33,1,0,0,0,0,0
2312,0,0,1,6990,24,0,0,0,0,0,0
2671,0,0,0,660,11,0,0,0,0,0,0
3331,0,1,0,1437,11,0,0,0,0,0,0
3654,0,0,0,3313,11,0,0,0,0,0,0
1593,0,0,0,2402,10,0,0,0,0,0,0
2059,0,0,0,1798,35,0,0,0,0,0,0
1253,0,0,0,437,11,0,0,0,0,0,0
4425,0,0,0,3180,17,0,0,0,0,0,0
2190,0,0,0,2125,6,0,0,0,0,0,0
1610,0,0,0,1532,10,0,0,0,0,0,0
811,0,0,0,1578,12,0,0,0,0,0,0
1448,0,0,0,1112,17,0,0,0,0,0,0
3009,0,0,0,451,9,0,0,0,0,0,0
582,0,0,0,1574,16,0,0,0,0,0,0
4146,0,1,0,3847,4,0,0,0,0,0,0
4921,0,0,1,300,21,0,0,0,0,0,0
2475,0,0,0,1425,10,0,0,0,0,0,0
2264,0,0,0,1806,2,0,0,0,0,0,0
3102,0,0,0,2610,13,0,0,0,0,0,0
1624,0,0,0,1022,7,0,0,0,1,0,0
3871,0,1,0,2040,20,0,0,0,0,0,0
3127,0,0,0,1860,2,0,0,1,0,0,0
1896,0,0,0,1908,12,0,0,1,0,0,0
1233,0,0,0,2679,9,0,0,0,0,0,0
330,0,0,0,930,39,0,0,0,0,0,0
4429,0,0,0,2272,17,0,0,1,0,0,0
2903,0,0,0,2635,16,0,0,0,0,0,0
2268,0,0,0,1570,20,0,0,0,0,0,0
1388,0,0,0,509,18,1,0,0,0,0,0
6272,0,0,1,3941,10,0,0,0,0,0,0
2197,0,0,0,5219,11,0,0,0,0,0,0
2353,0,0,0,841,15,0,0,0,0,1,0
4372,0,0,1,824,6,0,0,0,0,0,0
3810,0,0,0,2240,16,0,0,0,0,0,0
569,0,0,0,1448,22,1,0,0,0,0,0
1900,0,0,0,2164,35,0,0,0,0,0,0
1861,0,0,0,2322,16,0,1,0,0,0,0
1260,0,0,0,618,14,1,0,0,0,0,0
5351,0,0,1,4530,10,0,0,0,0,0,0
4497,0,0,0,842,13,0,0,0,0,0,0
1783,0,0,0,2938,19,0,0,0,0,0,0
5815,0,0,1,4564,12,0,0,0,0,0,0
1514,0,1,0,949,12,0,0,0,0,0,0
782,0,0,0,1490,35,1,0,0,0,0,0
3245,0,0,0,4460,4,0,0,0,0,0,0
787,0,0,0,711,10,0,0,0,0,0,0
4844,0,0,1,949,6,0,0,0,0,0,0
2702,0,0,0,1831,21,0,0,0,0,0,0
1695,0,0,0,446,34,0,0,0,0,0,0
1864,0,0,0,2030,18,0,0,0,0,0,0
4582,1,0,0,3697,20,0,0,0,0,0,0
765,0,1,0,624,10,0,0,0,0,0,0
2195,0,0,0,1233,29,0,0,0,0,0,0
3060,0,1,0,3407,7,0,0,0,0,0,0
4569,0,0,1,871,3,0,0,0,0,0,0
4570,0,0,1,3246,17,0,0,0,0,0,0
1914,0,0,1,1936,5,0,0,0,0,0,0
5291,0,0,1,726,7,0,0,0,0,0,0
2167,0,0,0,808,9,0,0,0,0,0,0
437,0,0,0,1262,7,0,0,0,0,0,0
2420,0,0,0,785,12,0,0,0,0,0,0
1599,0,0,0,721,17,0,1,0,0,0,0
726,0,1,0,1776,5,0,0,0,0,0,0
933,1,0,0,2648,11,0,0,0,0,0,0
759,0,0,0,1557,10,0,0,0,0,0,0
2920,0,0,0,2659,11,0,0,0,0,0,0
3264,0,0,0,3144,25,0,0,0,0,0,0
2307,0,0,0,819,34,0,0,0,0,0,0
2922,0,0,0,1634,23,0,0,0,0,0,0
1082,0,0,0,2185,9,0,0,0,0,0,0
5903,0,0,1,1798,16,0,0,0,0,0,0
454,0,0,1,1622,22,0,0,0,0,0,0
2958,0,0,0,2804,15,0,0,0,0,0,0
789,0,1,0,1319,16,0,0,0,0,0,0
2955,0,0,0,5833,12,0,0,0,0,0,0
589,0,0,0,1591,32,0,0,0,0,0,0
2542,0,0,1,2538,15,0,0,0,0,0,0
5545,0,0,1,4564,18,0,0,0,0,0,0
3456,0,0,1,5176,22,0,0,0,0,0,0
2616,0,0,0,1812,19,0,0,0,0,0,0
4001,1,0,0,1383,11,0,0,0,0,0,0
2307,0,1,0,849,5,0,0,0,0,0,0
911,1,0,0,2572,12,0,0,0,0,0,0
2609,0,0,0,1299,13,0,0,0,0,0,0
2821,0,0,0,1142,21,0,0,0,0,0,1
785,0,0,0,481,26,1,0,0,0,0,1
2123,0,0,0,3247,11,0,0,1,0,0,0
2188,0,0,1,2442,6,0,0,0,0,0,0
277,0,0,0,595,15,1,0,0,0,0,0
3596,0,0,1,2866,14,0,0,0,0,0,0
4960,0,0,0,1505,9,0,0,0,0,0,0
3396,0,0,1,4700,6,0,0,0,0,0,0
457,0,0,0,2148,11,0,0,0,0,0,0
3406,0,0,1,2789,18,0,0,0,0,0,0
5049,0,0,0,2405,1,0,0,0,0,0,0
1728,0,0,0,2639,21,0,0,0,0,0,0
384,0,0,0,492,13,1,0,0,0,0,0
1710,0,0,0,2356,8,0,0,1,0,0,0
1830,0,0,0,1207,10,0,0,0,0,0,0
3290,0,0,0,875,11,0,0,0,0,0,0
4561,0,0,1,2685,5,0,0,0,0,0,0
616,0,0,0,1075,7,0,0,0,1,0,0
1050,0,0,0,1546,12,0,0,0,0,0,0
1177,0,0,0,2467,22,0,0,0,0,0,0
5207,0,0,1,2177,15,0,0,0,0,0,0
1380,0,0,0,1546,24,0,0,0,0,0,1
4707,0,0,1,1101,3,0,0,0,0,0,0
3776,0,0,1,3662,11,0,0,0,0,0,0
1521,0,0,0,1784,10,0,0,0,0,0,0
1235,0,0,0,1749,23,0,0,0,0,0,0
1760,0,0,1,2486,6,0,0,0,0,0,0
1406,0,0,1,5790,9,0,0,0,0,0,0
2290,0,0,0,6514,16,0,0,0,0,0,0
3805,0,0,1,2672,14,0,0,0,0,0,0
1154,1,0,0,618,17,0,0,0,0,0,0
1800,0,0,0,1326,29,0,0,0,0,0,1
5086,0,0,1,1387,26,0,0,0,0,0,0
426,0,0,0,1468,5,0,0,0,0,0,0
1320,0,0,0,85,14,0,0,0,0,0,0
3481,1,0,0,1889,13,0,0,0,0,0,0
969,0,0,1,3031,19,0,0,0,0,0,0
1860,0,0,0,3248,17,0,0,0,0,0,0
350,0,0,0,1082,23,0,0,0,0,0,0
649,0,0,0,1490,35,0,0,0,0,0,0
1804,0,0,0,3340,11,0,0,0,0,0,0
603,0,0,0,1337,27,0,0,0,0,0,1
1846,0,0,0,3684,17,0,0,0,0,0,0
2444,0,0,0,1503,10,0,0,0,0,0,0
1308,0,0,0,573,7,0,0,1,0,0,0
1158,0,0,0,2148,14,0,0,0,0,0,0
997,0,0,0,1296,30,0,0,0,0,0,0
1131,0,1,0,2330,5,0,0,0,0,0,0
4986,0,0,1,418,6,0,0,0,0,0,0
1006,0,0,0,339,25,0,0,0,0,0,0
4836,0,0,0,2955,9,0,0,0,0,0,0
1403,0,0,0,1575,16,0,0,0,0,0,0
1323,0,0,1,6590,26,0,0,0,0,0,0
5972,0,0,1,1320,14,0,0,0,0,0,0
4563,0,0,1,2572,14,0,0,0,0,0,0
1092,1,0,0,1800,9,0,0,0,0,0,0
840,0,0,0,1279,7,0,0,0,0,0,0
5806,0,0,1,2642,5,0,0,0,0,0,0
2072,0,0,0,4413,2,0,0,0,0,0,0
488,1,0,0,1894,15,0,0,0,0,0,0
1956,0,1,0,1492,6,0,0,0,0,0,0
124,0,0,1,2777,22,0,0,0,0,0,0
543,0,0,0,1092,16,0,0,0,0,0,0
424,0,0,0,618,11,1,0,0,0,0,0
591,0,0,0,2312,25,0,0,0,0,0,0
794,0,0,0,1298,8,1,0,0,0,0,0
805,0,1,0,661,6,0,0,0,0,0,0
2708,0,0,1,1426,7,0,0,0,0,0,0
1168,0,0,0,816,12,0,0,0,0,0,0
1875,0,0,0,1710,15,0,0,0,0,0,0
4375,0,0,0,741,13,0,0,0,0,0,0
283,0,0,0,418,17,0,0,0,0,0,0
685,1,0,0,693,19,0,0,0,0,0,0
2897,0,0,0,2465,9,0,0,0,0,0,0
2688,0,0,0,2707,12,0,0,0,0,0,0
4028,0,0,0,1661,14,0,1,0,0,0,0
4322,1,0,0,2496,5,0,0,0,0,0,0
5009,0,0,1,1084,11,0,0,0,0,0,0
4243,0,1,0,2248,11,0,0,0,0,0,0
1172,0,0,1,2100,23,0,0,0,0,0,0
430,0,0,0,1332,4,0,0,0,0,0,0
1775,0,1,0,547,6,0,0,0,0,0,0
3359,0,1,0,2723,16,0,0,0,0,0,0
3336,0,0,1,6272,11,0,0,0,0,0,0
2230,0,0,0,4160,14,0,0,0,0,0,0
2334,0,0,0,1842,9,0,0,0,0,0,0
2896,0,0,0,1714,17,0,0,0,0,0,0
2490,0,0,0,1165,14,0,0,0,0,0,0
2925,0,0,1,3709,1,0,0,0,0,0,0
5096,0,0,0,4371,3,0,0,0,0,0,0
2197,0,0,0,2089,4,0,0,0,0,0,0
930,0,0,0,6457,7,0,0,0,0,0,0
3025,0,0,0,2460,9,0,0,0,0,0,0
5933,0,0,1,6204,8,0,0,0,0,0,0
2280,0,0,0,3121,10,0,0,0,0,0,0
912,0,0,0,2739,6,0,0,0,0,0,0
1142,0,0,0,390,19,1,0,0,0,0,0
3218,0,0,0,2819,14,0,0,0,0,0,0
1082,0,0,0,1095,12,0,0,0,0,0,0
1801,0,0,0,2200,22,0,0,0,0,0,0
3210,0,0,0,2147,12,0,0,0,0,0,0
5488,0,0,1,4566,23,0,0,0,0,0,0
1224,0,0,0,1896,2,0,0,0,0,0,0
3415,0,0,0,3873,35,0,1,0,0,0,0
5856,0,0,1,2706,9,0,0,0,0,0,0
547,1,0,0,2047,15,0,0,0,0,0,0
644,0,1,0,1026,10,0,0,0,0,0,0
1054,0,0,1,2190,12,0,0,0,0,0,0
1110,1,0,0,342,11,0,0,0,0,0,0
3018,0,0,0,2011,3,0,0,1,0,0,0
1980,0,0,0,832,18,0,0,0,0,0,0
4798,0,0,0,295,9,0,0,0,0,0,0
983,0,1,0,2175,7,0,0,0,0,0,0
1296,0,0,0,2577,24,0,1,0,0,0,0
1608,0,0,0,1764,8,0,0,0,0,0,0
2281,0,0,0,832,18,0,0,0,0,0,0
5566,0,0,0,1092,27,0,0,0,0,0,0
1660,0,0,0,2335,16,0,0,0,0,0,0
2670,0,0,1,1919,22,0,0,0,0,0,0
1302,0,0,1,2527,12,0,0,0,0,0,0
3421,0,0,1,1972,10,0,0,0,0,0,0
1909,0,0,0,2512,11,0,0,0,0,0,0
3124,0,0,0,3118,17,0,0,0,0,0,0
1976,0,0,0,721,12,0,0,0,0,0,0
1624,0,0,0,2099,6,0,0,0,0,0,0
2388,0,0,0,2457,11,0,0,0,0,0,0
564,0,0,0,785,18,0,0,0,0,0,0
1788,0,0,0,2758,22,0,0,0,0,0,0
2385,0,0,1,2271,14,0,0,0,0,0,0
335,0,0,1,1221,17,0,0,0,0,0,0
2137,0,0,0,1651,30,0,0,0,0,0,1
2773,0,0,0,1050,17,0,0,0,0,0,0
1634,0,0,1,1530,4,0,0,0,0,0,0
579,0,0,0,481,19,0,0,0,0,0,0
1616,0,0,0,2854,13,0,0,0,0,0,0
5427,0,0,1,3427,2,0,0,0,0,0,0
5919,0,0,1,5568,7,0,0,0,0,0,0
4413,0,0,0,900,5,0,0,0,0,0,0
1170,0,0,0,531,17,0,0,0,0,0,0
671,0,0,0,1559,11,0,0,0,0,0,0
1485,0,0,0,4273,15,0,0,0,0,0,0
1221,0,0,0,1770,14,0,0,0,0,0,0
3955,0,1,0,2372,7,0,0,0,0,0,0
1549,0,0,0,607,16,1,0,0,0,0,0
1533,0,0,1,5773,8,0,0,0,0,0,0
3532,0,0,0,1544,21,0,0,0,0,0,0
1410,0,0,0,1691,11,0,0,1,0,0,0
2321,0,0,1,2182,15,0,0,0,0,0,0
1061,0,0,0,2476,10,0,0,0,0,0,0
3127,0,0,1,446,3,0,0,0,0,0,0
3553,0,0,0,1922,19,0,1,0,0,0,0
2568,0,0,0,2833,15,0,0,0,0,0,0
3397,0,0,1,1711,7,0,0,0,0,0,0
5634,0,0,1,1371,18,0,0,0,0,0,0
2227,0,0,0,2432,13,0,0,0,0,0,1
1048,0,0,0,811,7,0,0,0,0,0,0
433,0,1,0,1654,7,0,0,0,0,0,0
1140,0,0,0,474,22,0,0,0,0,0,0
2112,0,0,0,541,32,0,0,0,0,0,0
2289,0,0,0,977,19,0,0,0,0,0,0
1209,0,0,0,730,21,0,0,0,0,0,0
1448,0,0,0,2136,10,0,0,0,0,0,0
2793,0,0,0,603,28,0,0,0,0,0,0
1648,0,0,0,1034,17,0,0,0,0,0,0
1351,0,0,0,242,4,1,0,0,0,0,0
3195,0,0,0,6522,4,0,0,0,0,0,0
2097,0,0,0,2376,8,0,0,0,0,0,0
2446,0,0,0,2737,10,0,0,0,0,0,0
3123,0,0,0,799,17,0,0,0,0,0,0
2823,0,0,0,2971,4,0,0,0,0,0,0
2046,0,0,0,918,12,0,0,0,0,0,0
1639,0,0,0,2120,12,0,0,0,0,0,1
771,0,0,1,2069,7,0,0,0,0,0,0
3294,0,0,1,1776,9,0,0,0,0,0,0
218,0,0,0,1065,24,0,0,0,1,0,0
1651,0,0,0,420,15,0,0,0,0,0,0
3822,1,0,0,1487,19,0,0,0,0,0,0
3342,0,0,0,1384,6,0,0,0,0,0,0
511,1,0,0,1470,8,0,0,0,0,0,0
1710,0,1,0,3624,13,0,0,0,0,0,0
2663,0,0,0,983,28,0,0,0,0,0,1
1120,0,0,0,1371,29,0,0,0,0,0,0
1358,0,0,0,3570,9,0,0,0,0,0,0
787,0,0,0,1682,29,0,0,0,0,0,0
3780,0,0,1,4271,11,0,0,0,0,0,0
5721,0,0,1,1253,13,0,0,0,0,0,0
5402,0,0,0,1332,25,0,0,0,0,0,0
1682,0,0,0,134,11,1,0,0,0,0,0
3798,0,0,0,3421,17,0,0,0,0,1,0
1377,0,0,0,1584,3,0,0,0,1,0,0
1317,0,0,0,1635,31,0,0,0,0,0,0
1296,0,0,0,1827,8,0,0,0,0,0,0
2936,0,1,0,1681,8,0,0,0,0,0,0
1012,0,1,0,1208,18,0,0,0,0,0,0
2821,0,0,0,1142,15,0,0,0,0,0,0
2520,0,0,0,1380,18,0,0,0,0,0,0
1650,0,0,1,2571,12,0,0,0,0,0,0
930,0,0,0,977,22,0,0,0,0,0,0
967,0,0,0,474,25,0,0,0,0,0,0
1337,0,0,0,811,9,0,0,0,0,0,0
2582,1,0,0,1295,15,0,0,0,0,0,0
3430,0,1,0,2854,7,0,0,0,0,0,0
3154,0,0,0,914,17,0,0,0,0,0,0
2688,0,1,0,2730,15,0,0,0,0,0,0
743,1,0,0,859,10,0,0,0,0,0,0
1652,0,0,0,911,8,0,0,0,0,0,0
2058,0,0,0,2084,21,0,0,0,0,0,0
5718,1,0,0,2258,17,0,0,0,0,0,0
1167,0,1,0,1328,15,0,0,0,0,0,0
926,0,0,0,1144,31,0,0,0,0,0,0
3814,0,0,0,2471,15,0,0,0,0,0,0
277,0,1,0,1956,10,0,0,0,0,0,0
3296,0,0,0,1167,28,0,0,0,0,0,0
3055,0,0,0,2255,7,0,0,0,0,0,0
1718,0,1,0,771,9,0,0,0,0,0,0
510,0,0,1,2424,17,0,0,0,0,0,0
2312,0,0,0,2828,29,0,0,0,0,0,0
1249,0,0,0,2210,5,0,0,0,0,0,0
2241,0,0,0,2340,3,0,0,0,0,0,0
5810,0,0,1,1455,23,0,0,0,0,0,0
1919,0,0,1,1549,11,0,0,0,0,0,0
3879,0,0,0,3778,3,0,0,1,0,0,0
721,0,0,0,342,29,1,0,0,0,0,0
3834,0,1,0,3826,18,0,0,0,0,0,0
1022,0,0,0,509,16,0,0,0,0,0,0
2805,0,0,1,6462,9,0,0,0,0,0,0
914,0,0,0,2254,19,0,0,0,0,0,0
1976,0,0,0,1485,2,0,0,0,0,0,0
1513,0,1,0,626,5,0,0,0,0,0,0
1332,0,0,1,1426,8,0,0,0,0,0,0
1209,0,0,0,911,24,1,0,0,0,0,0
1379,0,0,0,811,35,0,0,0,0,0,0
3085,0,0,0,735,17,0,0,0,0,0,0
1786,1,0,0,3725,17,0,0,0,0,0,0
2549,0,0,0,379,11,0,0,0,0,0,0
1243,0,0,0,1972,4,0,0,0,0,0,0
2902,0,0,1,2504,12,0,0,0,0,0,0
